spot_location_1,spot_location_2,spot_location_3,gene,is_noise,clustermap
863,402,54,4,0,1369.0
867,758,57,4,0,802.0
886,757,54,4,0,802.0
906,870,52,4,0,1162.0
934,738,55,4,-1,-1.0
953,655,54,4,-1,-1.0
954,5,56,4,-1,-1.0
966,856,54,4,0,73.0
989,21,53,4,0,689.0
994,976,56,4,0,850.0
996,785,53,4,0,1109.0
1009,710,54,4,0,523.0
1010,456,53,4,0,280.0
3,632,54,4,-1,-1.0
23,676,55,4,0,542.0
76,599,55,4,0,1437.0
82,302,55,4,0,1106.0
91,363,54,4,0,789.0
96,581,54,4,0,1437.0
99,397,54,4,0,141.0
109,350,54,4,0,742.0
116,375,55,4,0,141.0
122,1,54,4,-1,-1.0
133,210,55,4,0,824.0
159,238,55,4,0,1310.0
166,349,55,4,0,758.0
204,875,54,4,0,1507.0
215,125,56,4,0,89.0
219,939,55,4,0,990.0
235,430,55,4,0,1370.0
241,910,54,4,0,1005.0
245,396,54,4,0,862.0
245,1019,55,4,0,526.0
262,144,54,4,0,723.0
261,365,56,4,0,889.0
266,847,56,4,0,715.0
271,33,57,4,0,812.0
275,927,55,4,0,985.0
277,293,55,4,0,491.0
281,806,54,4,0,478.0
290,812,54,4,0,478.0
291,793,54,4,0,1155.0
295,681,54,4,0,61.0
304,378,54,4,-1,-1.0
304,997,56,4,0,-1.0
308,175,55,4,0,85.0
308,249,54,4,0,299.0
308,101,55,4,0,156.0
312,340,54,4,0,1342.0
315,920,54,4,-1,-1.0
316,951,54,4,0,760.0
319,957,54,4,0,760.0
321,830,54,4,0,537.0
323,309,54,4,0,492.0
324,841,54,4,-1,-1.0
327,120,55,4,0,277.0
330,556,54,4,0,66.0
333,252,54,4,0,814.0
334,437,55,4,0,807.0
334,148,54,4,0,278.0
336,333,55,4,0,492.0
337,384,55,4,0,815.0
339,414,57,4,0,815.0
338,815,54,4,0,675.0
338,875,55,4,0,1504.0
343,406,55,4,0,815.0
342,870,53,4,0,1504.0
344,446,55,4,0,807.0
345,737,54,4,0,273.0
345,868,54,4,0,222.0
345,244,55,4,0,474.0
347,461,54,4,0,67.0
350,91,55,4,0,277.0
352,726,54,4,0,273.0
352,430,54,4,0,807.0
356,666,55,4,0,1460.0
356,890,55,4,0,295.0
359,855,55,4,0,519.0
362,263,53,4,0,75.0
364,760,54,4,0,479.0
366,803,56,4,0,268.0
367,857,57,4,0,519.0
369,569,55,4,0,94.0
370,773,54,4,0,479.0
372,113,55,4,0,90.0
373,770,53,4,0,479.0
372,813,55,4,0,519.0
374,289,54,4,0,790.0
373,492,53,4,0,510.0
374,794,55,4,0,95.0
376,625,55,4,0,1455.0
376,675,55,4,0,1460.0
378,769,55,4,0,452.0
379,783,54,4,0,95.0
380,728,54,4,0,1101.0
381,799,54,4,0,413.0
383,726,53,4,0,1101.0
381,789,55,4,0,95.0
384,731,54,4,0,1101.0
389,635,55,4,0,1455.0
392,121,53,4,0,1100.0
398,537,55,4,0,101.0
398,809,54,4,0,413.0
399,560,57,4,0,903.0
403,783,54,4,0,452.0
402,793,53,4,0,413.0
404,817,54,4,0,1487.0
402,20,56,4,0,1081.0
404,488,54,4,0,1401.0
405,401,54,4,0,283.0
405,525,54,4,0,101.0
406,753,54,4,0,788.0
407,741,54,4,0,1476.0
408,407,54,4,0,283.0
409,536,54,4,0,101.0
408,826,55,4,0,1487.0
415,715,54,4,0,498.0
416,442,54,4,0,1396.0
415,588,55,4,0,292.0
417,149,57,4,0,489.0
420,447,54,4,0,1396.0
427,731,54,4,0,724.0
429,292,54,4,0,881.0
437,147,56,4,0,96.0
440,222,54,4,0,455.0
440,432,54,4,0,68.0
441,676,54,4,0,827.0
442,195,55,4,0,791.0
450,605,53,4,0,499.0
452,459,55,4,0,1388.0
456,141,56,4,0,96.0
455,612,54,4,0,281.0
461,341,54,4,0,904.0
494,16,54,4,0,874.0
495,200,54,4,0,481.0
499,423,54,4,-1,-1.0
517,194,53,4,0,512.0
522,22,55,4,0,1002.0
525,187,56,4,0,512.0
526,577,55,4,0,1436.0
525,656,54,4,0,397.0
535,633,54,4,0,1453.0
540,267,55,4,0,1325.0
547,366,54,4,0,427.0
546,383,55,4,0,427.0
548,154,54,4,0,103.0
548,364,54,4,0,427.0
551,419,54,4,0,97.0
552,224,56,4,0,125.0
553,368,54,4,0,780.0
555,625,55,4,0,521.0
563,700,55,4,0,1163.0
563,374,54,4,0,780.0
564,477,54,4,0,1393.0
565,641,54,4,0,521.0
569,497,55,4,0,83.0
572,577,55,4,0,134.0
571,232,58,4,0,125.0
576,294,54,4,0,544.0
577,110,55,4,0,992.0
578,640,54,4,0,521.0
583,269,55,4,0,500.0
588,579,55,4,0,134.0
588,692,54,4,0,1461.0
591,658,55,4,0,514.0
592,107,53,4,0,1075.0
591,257,55,4,0,500.0
594,496,54,4,0,87.0
592,299,55,4,0,544.0
593,302,53,4,0,544.0
596,598,55,4,0,464.0
597,676,54,4,0,1461.0
609,448,55,4,0,456.0
610,179,54,4,0,1294.0
611,208,54,4,0,792.0
612,414,54,4,0,515.0
611,557,54,4,0,502.0
611,566,54,4,0,502.0
616,220,54,4,0,476.0
623,707,58,4,0,1004.0
632,84,53,4,0,1164.0
637,162,53,4,0,106.0
638,221,54,4,0,977.0
635,702,58,4,0,1004.0
642,601,54,4,0,550.0
643,648,54,4,0,477.0
646,156,53,4,0,106.0
646,524,54,4,0,531.0
647,277,55,4,-1,-1.0
648,308,54,4,0,468.0
649,388,55,4,-1,-1.0
656,470,55,4,0,154.0
663,521,60,4,0,867.0
667,626,53,4,0,1451.0
671,521,55,4,0,1422.0
673,510,54,4,0,867.0
676,557,54,4,0,837.0
682,297,54,4,0,170.0
683,283,54,4,0,991.0
686,25,55,4,-1,-1.0
684,98,55,4,0,1107.0
686,264,55,4,0,991.0
687,165,54,4,0,709.0
688,770,55,4,0,793.0
693,613,54,4,0,516.0
693,644,54,4,0,428.0
698,139,56,4,0,113.0
700,40,55,4,0,1174.0
704,127,54,4,0,1262.0
704,314,55,4,0,271.0
705,772,54,4,0,1059.0
708,703,54,4,0,1471.0
712,278,55,4,0,538.0
712,668,53,4,0,472.0
717,156,55,4,0,1152.0
720,803,55,4,0,108.0
723,680,55,4,0,801.0
726,668,54,4,0,786.0
729,723,55,4,0,1471.0
734,576,54,4,0,107.0
735,80,54,4,0,810.0
737,810,53,4,0,108.0
738,654,54,4,0,91.0
742,601,54,4,0,363.0
744,486,55,4,0,1111.0
748,642,53,4,0,727.0
749,657,54,4,0,91.0
751,636,54,4,0,727.0
753,558,54,4,0,286.0
754,604,54,4,0,776.0
760,657,54,4,0,727.0
772,365,54,4,0,1112.0
774,368,53,4,0,1112.0
773,504,54,4,0,1412.0
786,520,54,4,-1,-1.0
790,720,54,4,0,92.0
817,411,54,4,0,469.0
839,415,55,4,0,469.0
861,421,59,4,-1,-1.0
869,725,54,4,0,1054.0
872,875,58,4,0,517.0
908,764,53,4,-1,-1.0
934,485,54,4,0,115.0
950,570,54,4,0,840.0
952,515,54,4,0,1061.0
954,942,55,4,0,422.0
958,396,54,4,0,794.0
972,659,54,4,0,777.0
980,759,54,4,-1,-1.0
995,845,55,4,0,1113.0
1000,476,56,4,0,485.0
1004,812,55,4,0,1110.0
1005,645,54,4,0,1104.0
1005,736,54,4,0,523.0
1009,470,58,4,0,485.0
1013,594,54,4,0,740.0
1012,975,57,4,0,850.0
1015,459,54,4,0,280.0
1021,808,56,4,-1,-1.0
1024,643,54,4,0,1104.0
1022,978,65,4,-1,-1.0
5,1021,59,4,-1,-1.0
20,664,55,4,0,542.0
20,654,56,4,0,542.0
22,641,55,4,0,1452.0
34,666,56,4,0,139.0
36,650,56,4,0,139.0
52,594,56,4,0,1445.0
58,594,56,4,0,1445.0
62,620,54,4,0,697.0
74,73,57,4,0,-1.0
79,61,57,4,0,842.0
83,580,55,4,0,1437.0
95,211,56,4,0,1301.0
96,349,57,4,0,832.0
98,610,56,4,0,486.0
100,394,55,4,0,141.0
113,936,55,4,-1,-1.0
118,418,56,4,0,1073.0
183,879,55,4,0,507.0
189,264,56,4,0,311.0
191,418,55,4,0,722.0
192,318,55,4,0,1064.0
205,444,55,4,0,431.0
206,1019,56,4,0,525.0
221,362,55,4,-1,-1.0
227,846,56,4,0,508.0
257,291,56,4,0,491.0
260,285,56,4,0,491.0
260,849,55,4,0,715.0
264,388,54,4,0,1008.0
286,72,56,4,-1,-1.0
291,290,56,4,0,-1.0
299,216,54,4,0,870.0
310,327,57,4,0,1342.0
308,227,56,4,0,870.0
309,170,56,4,0,85.0
312,224,58,4,0,870.0
315,647,54,4,0,796.0
317,246,55,4,0,474.0
320,190,56,4,0,795.0
326,865,54,4,0,1504.0
325,657,56,4,0,796.0
333,99,56,4,0,277.0
332,385,55,4,0,815.0
336,93,55,4,0,1241.0
336,389,55,4,0,815.0
336,423,55,4,0,807.0
338,427,54,4,0,807.0
339,439,56,4,0,807.0
339,257,54,4,0,1165.0
340,447,55,4,0,807.0
343,421,55,4,0,807.0
348,185,56,4,0,313.0
349,421,55,4,0,807.0
349,362,57,4,0,518.0
352,977,55,4,0,787.0
354,152,56,4,0,278.0
354,708,55,4,0,1101.0
357,491,56,4,0,510.0
356,579,55,4,0,94.0
356,700,54,4,0,1101.0
358,313,56,4,0,100.0
359,794,55,4,0,268.0
358,845,55,4,0,123.0
359,568,56,4,0,94.0
359,868,55,4,0,222.0
361,501,54,4,0,510.0
364,339,54,4,0,518.0
365,460,55,4,0,67.0
366,786,54,4,0,95.0
368,159,55,4,0,493.0
367,506,56,4,0,510.0
368,515,55,4,0,770.0
369,769,56,4,0,479.0
369,587,56,4,0,94.0
367,707,56,4,0,1101.0
371,152,55,4,0,493.0
371,854,55,4,0,519.0
372,165,54,4,0,816.0
375,526,55,4,0,770.0
375,573,55,4,0,94.0
377,544,55,4,0,770.0
378,378,55,4,0,289.0
377,498,56,4,0,510.0
377,540,54,4,0,770.0
379,587,55,4,0,94.0
380,474,55,4,-1,-1.0
381,632,57,4,0,1455.0
382,504,55,4,0,510.0
383,429,55,4,0,1380.0
382,708,55,4,0,1101.0
383,622,55,4,0,817.0
383,824,54,4,0,519.0
385,289,55,4,0,790.0
386,660,55,4,0,1460.0
386,801,56,4,0,413.0
387,149,56,4,0,797.0
387,568,56,4,0,1428.0
391,183,56,4,0,527.0
391,436,54,4,0,1380.0
391,809,55,4,0,413.0
393,330,54,4,0,1337.0
394,805,55,4,0,413.0
404,504,56,4,0,1401.0
407,27,57,4,0,1213.0
409,715,55,4,0,498.0
411,470,56,4,0,1401.0
411,782,54,4,0,433.0
414,200,56,4,0,527.0
414,535,55,4,0,101.0
414,829,55,4,0,1487.0
418,401,55,4,0,283.0
418,714,56,4,0,498.0
418,598,57,4,0,274.0
422,784,56,4,0,788.0
425,753,56,4,0,788.0
426,759,55,4,0,788.0
433,226,55,4,0,455.0
432,726,56,4,0,818.0
437,217,57,4,0,455.0
438,777,55,4,0,976.0
439,468,55,4,0,1396.0
442,63,56,4,0,1238.0
443,294,54,4,0,881.0
443,307,55,4,0,881.0
446,178,56,4,0,791.0
445,609,55,4,0,499.0
449,531,54,4,0,1416.0
453,208,56,4,0,235.0
454,240,55,4,0,455.0
453,375,55,4,0,1356.0
462,30,56,4,0,110.0
464,336,54,4,0,904.0
468,8,56,4,0,874.0
469,428,56,4,0,68.0
474,604,56,4,0,1441.0
478,172,58,4,0,1282.0
486,167,55,4,0,1282.0
500,215,56,4,0,481.0
504,150,57,4,0,1274.0
506,52,56,4,0,679.0
514,527,54,4,0,1420.0
517,148,57,4,0,883.0
517,186,55,4,0,512.0
523,145,55,4,0,883.0
530,98,56,4,0,910.0
533,448,55,4,0,467.0
539,37,55,4,0,1002.0
544,587,56,4,0,1436.0
543,677,54,4,0,79.0
550,280,55,4,0,1325.0
550,321,55,4,0,885.0
549,583,55,4,0,1436.0
551,52,56,4,0,973.0
550,680,55,4,0,79.0
555,534,55,4,0,1421.0
558,171,56,4,0,103.0
559,160,55,4,0,103.0
561,637,55,4,0,521.0
564,550,55,4,0,1425.0
571,642,55,4,0,521.0
571,652,54,4,0,521.0
572,649,55,4,0,521.0
575,29,57,4,-1,-1.0
576,323,58,4,0,885.0
577,564,56,4,0,1425.0
577,459,55,4,0,1393.0
580,216,55,4,0,754.0
581,295,55,4,0,544.0
582,579,58,4,0,134.0
584,669,57,4,0,1461.0
583,274,55,4,0,500.0
590,593,57,4,0,464.0
591,240,55,4,0,145.0
592,567,54,4,0,134.0
592,652,55,4,0,514.0
592,134,57,4,0,1000.0
595,662,55,4,0,135.0
596,665,57,4,0,135.0
596,479,55,4,0,482.0
597,37,55,4,0,987.0
603,641,55,4,0,514.0
613,571,55,4,0,502.0
615,133,55,4,0,1275.0
615,152,55,4,0,1275.0
619,662,55,4,0,105.0
618,171,56,4,0,1294.0
618,404,54,4,0,515.0
619,265,55,4,0,798.0
622,405,55,4,0,515.0
622,424,54,4,0,515.0
625,502,57,4,0,1409.0
632,664,56,4,0,477.0
638,528,55,4,0,531.0
640,195,55,4,0,799.0
642,96,56,4,0,1164.0
651,245,56,4,0,1309.0
656,350,55,4,0,717.0
659,24,54,4,0,800.0
662,472,54,4,0,154.0
669,354,54,4,-1,-1.0
671,712,54,4,0,859.0
672,331,55,4,0,382.0
686,91,55,4,0,1107.0
687,620,56,4,0,516.0
691,625,55,4,0,516.0
693,592,55,4,0,70.0
694,221,55,4,0,558.0
694,778,55,4,0,793.0
695,742,55,4,0,420.0
701,25,55,4,-1,-1.0
700,600,55,4,0,516.0
702,676,56,4,0,472.0
707,651,54,4,0,369.0
713,764,57,4,0,146.0
714,461,54,4,0,-1.0
714,649,55,4,0,369.0
717,637,55,4,0,369.0
716,680,55,4,0,801.0
718,112,56,4,0,1262.0
722,607,56,4,0,107.0
723,677,56,4,0,801.0
727,585,54,4,0,107.0
728,806,55,4,0,108.0
729,561,56,4,0,839.0
751,124,55,4,0,572.0
752,698,55,4,0,120.0
753,652,55,4,0,727.0
754,597,55,4,0,776.0
755,816,55,4,0,536.0
757,590,55,4,0,776.0
764,714,55,4,0,447.0
766,704,56,4,0,447.0
767,530,55,4,0,71.0
767,809,55,4,0,536.0
769,532,54,4,0,71.0
769,396,55,4,0,98.0
781,505,55,4,0,1412.0
783,500,54,4,0,1412.0
783,713,54,4,0,447.0
791,397,55,4,0,1363.0
795,498,55,4,0,811.0
798,499,55,4,0,811.0
801,755,55,4,0,1072.0
833,408,56,4,0,469.0
837,406,55,4,0,469.0
874,752,55,4,0,802.0
874,765,54,4,0,80.0
885,891,55,4,0,534.0
893,393,55,4,-1,-1.0
896,748,58,4,0,908.0
902,387,55,4,-1,-1.0
908,822,55,4,0,-1.0
928,839,54,4,0,968.0
960,945,54,4,0,422.0
973,511,56,4,0,995.0
978,572,54,4,0,830.0
996,855,56,4,0,1113.0
1011,763,57,4,-1,-1.0
1016,641,54,4,0,1104.0
1024,745,56,4,-1,-1.0
1,646,57,4,0,449.0
1,671,57,4,0,542.0
1,691,55,4,0,542.0
1,699,57,4,-1,-1.0
1,694,59,4,0,542.0
6,667,57,4,0,542.0
10,990,62,4,0,300.0
24,994,56,4,0,300.0
28,671,57,4,0,542.0
33,643,56,4,0,1452.0
35,616,56,4,0,831.0
39,606,57,4,0,831.0
40,596,56,4,-1,-1.0
41,624,56,4,0,1452.0
48,659,55,4,0,139.0
60,602,56,4,0,1445.0
60,607,57,4,0,1445.0
83,333,57,4,0,832.0
86,242,56,4,0,752.0
89,351,56,4,0,832.0
91,236,57,4,0,752.0
97,331,56,4,0,832.0
107,344,56,4,0,742.0
110,163,57,4,0,1003.0
126,176,56,4,0,803.0
126,316,58,4,0,399.0
130,221,58,4,0,824.0
130,416,56,4,0,753.0
132,130,57,4,0,731.0
144,231,55,4,0,824.0
154,11,60,4,0,804.0
160,106,56,4,0,471.0
160,112,56,4,0,471.0
169,123,57,4,0,852.0
182,283,55,4,0,487.0
181,877,59,4,0,507.0
188,239,57,4,0,1306.0
189,405,55,4,0,690.0
195,61,56,4,0,143.0
206,904,57,4,0,1515.0
205,164,57,4,0,60.0
208,44,57,4,0,143.0
207,438,55,4,0,431.0
211,9,56,4,0,868.0
213,857,56,4,0,508.0
222,340,56,4,0,1065.0
225,381,56,4,0,834.0
228,135,56,4,0,291.0
228,318,56,4,0,1065.0
242,900,56,4,-1,-1.0
244,366,56,4,0,1008.0
244,76,56,4,0,261.0
245,203,59,4,-1,-1.0
245,841,56,4,0,805.0
245,856,56,4,0,508.0
246,823,56,4,0,488.0
249,842,57,4,0,805.0
250,369,58,4,0,1008.0
253,118,56,4,0,723.0
254,289,56,4,0,491.0
255,176,57,4,0,441.0
256,998,58,4,0,844.0
259,370,56,4,0,1008.0
264,844,56,4,0,715.0
265,402,58,4,-1,-1.0
270,854,56,4,0,715.0
277,284,55,4,0,491.0
278,385,56,4,-1,-1.0
280,229,55,4,0,267.0
283,248,57,4,0,299.0
283,270,56,4,0,557.0
285,153,57,4,0,509.0
287,204,56,4,0,899.0
289,101,56,4,0,156.0
293,144,57,4,0,302.0
292,215,57,4,0,870.0
297,250,56,4,0,299.0
301,187,56,4,0,85.0
303,160,56,4,0,509.0
309,273,56,4,0,1324.0
310,137,55,4,0,450.0
315,78,56,4,0,65.0
314,83,56,4,-1,-1.0
315,313,58,4,0,148.0
315,340,55,4,0,1342.0
318,277,56,4,0,1324.0
317,872,55,4,0,1071.0
321,759,56,4,0,806.0
322,763,56,4,0,806.0
323,86,56,4,0,1241.0
327,650,57,4,0,796.0
325,763,55,4,0,806.0
326,90,56,4,0,1241.0
326,240,55,4,0,474.0
327,289,56,4,0,1324.0
328,424,57,4,0,807.0
329,871,56,4,0,1504.0
330,327,57,4,0,492.0
329,435,55,4,0,807.0
331,160,56,4,0,167.0
333,783,56,4,0,826.0
332,863,55,4,0,1504.0
334,655,56,4,0,796.0
333,981,57,4,0,787.0
337,774,56,4,0,826.0
338,284,56,4,0,1165.0
337,659,56,4,0,796.0
338,133,57,4,0,277.0
340,317,56,4,0,492.0
342,257,55,4,0,1165.0
342,396,57,4,0,815.0
343,731,56,4,0,273.0
342,891,56,4,-1,-1.0
345,104,59,4,0,277.0
345,844,58,4,0,1504.0
346,309,57,4,0,100.0
346,318,57,4,0,100.0
347,763,56,4,0,479.0
347,586,56,4,0,94.0
348,781,55,4,0,479.0
347,879,56,4,0,295.0
347,894,56,4,0,295.0
348,723,55,4,0,273.0
351,324,57,4,0,492.0
350,426,56,4,0,807.0
351,413,56,4,0,815.0
350,597,55,4,0,94.0
352,372,56,4,0,518.0
352,467,56,4,0,67.0
354,457,55,4,0,67.0
354,423,55,4,0,807.0
355,346,56,4,0,518.0
356,125,55,4,0,277.0
359,394,58,4,0,815.0
357,401,56,4,0,815.0
358,320,55,4,0,100.0
360,818,56,4,0,123.0
359,151,57,4,0,493.0
362,592,56,4,0,94.0
363,576,56,4,0,94.0
365,414,55,4,0,866.0
364,568,56,4,0,94.0
365,429,58,4,0,807.0
370,790,59,4,0,95.0
368,124,56,4,0,118.0
367,573,56,4,0,94.0
367,836,56,4,0,123.0
369,580,56,4,0,94.0
369,756,58,4,0,479.0
370,336,57,4,0,518.0
370,522,55,4,0,510.0
370,779,56,4,0,479.0
371,452,56,4,0,67.0
372,564,56,4,0,94.0
375,521,57,4,0,770.0
374,660,57,4,0,1460.0
376,420,57,4,0,866.0
375,429,56,4,0,866.0
376,191,57,4,0,527.0
377,329,55,4,0,1337.0
378,354,56,4,0,289.0
376,371,57,4,0,289.0
377,735,57,4,0,1101.0
377,555,55,4,0,1428.0
378,706,56,4,0,1101.0
379,615,56,4,0,494.0
379,667,57,4,0,1460.0
380,202,57,4,0,527.0
381,452,56,4,0,67.0
380,522,56,4,0,770.0
380,660,55,4,0,1460.0
382,172,56,4,0,816.0
381,381,56,4,0,289.0
382,513,57,4,0,510.0
382,580,56,4,0,94.0
381,786,57,4,0,95.0
386,518,57,4,0,770.0
386,651,56,4,0,1455.0
389,629,58,4,0,817.0
390,644,58,4,0,1455.0
391,801,56,4,0,413.0
395,13,56,4,0,1081.0
394,810,56,4,0,413.0
395,827,56,4,0,519.0
396,500,56,4,0,1401.0
398,444,55,4,0,1380.0
398,141,56,4,0,797.0
399,533,57,4,0,101.0
400,821,56,4,0,519.0
403,148,59,4,0,797.0
406,847,56,4,0,1487.0
407,191,57,4,0,527.0
409,634,57,4,0,131.0
412,387,56,4,0,528.0
412,495,57,4,0,808.0
412,528,56,4,0,101.0
413,625,56,4,0,131.0
413,179,57,4,0,138.0
414,427,56,4,0,283.0
416,154,58,4,0,489.0
414,773,55,4,0,788.0
416,417,57,4,0,283.0
415,706,55,4,0,498.0
416,627,56,4,0,131.0
418,510,55,4,0,808.0
419,82,57,4,-1,-1.0
421,506,56,4,0,808.0
420,534,56,4,0,101.0
421,415,56,4,0,283.0
423,438,56,4,0,1396.0
423,177,58,4,0,138.0
426,165,56,4,0,138.0
426,777,55,4,0,442.0
428,216,55,4,0,791.0
428,598,56,4,0,274.0
430,181,57,4,0,138.0
430,516,56,4,0,1416.0
432,151,57,4,0,489.0
434,252,57,4,0,455.0
436,747,56,4,0,818.0
437,153,56,4,0,96.0
438,618,57,4,0,499.0
440,242,55,4,0,455.0
440,759,55,4,0,976.0
442,588,56,4,0,499.0
443,597,55,4,0,499.0
445,29,57,4,-1,-1.0
446,752,56,4,0,976.0
448,416,55,4,0,68.0
452,361,57,4,0,1356.0
455,432,56,4,0,68.0
455,518,56,4,0,1416.0
458,456,56,4,0,555.0
465,588,57,4,0,102.0
468,593,56,4,0,102.0
470,336,58,4,0,904.0
471,164,56,4,0,1282.0
473,74,57,4,0,934.0
471,201,57,4,0,784.0
473,406,56,4,0,858.0
482,126,56,4,0,-1.0
489,439,56,4,-1,-1.0
492,538,55,4,-1,-1.0
495,220,56,4,0,734.0
500,472,56,4,-1,-1.0
502,505,56,4,0,-1.0
513,648,56,4,0,1453.0
524,562,56,4,0,1436.0
532,575,57,4,0,1436.0
537,70,56,4,0,884.0
544,166,56,4,0,103.0
543,238,56,4,0,125.0
544,291,56,4,0,970.0
548,316,57,4,0,885.0
549,319,56,4,0,885.0
552,236,56,4,0,125.0
554,313,55,4,0,885.0
554,528,56,4,0,1421.0
554,638,56,4,0,521.0
556,617,56,4,0,513.0
558,68,56,4,0,1233.0
559,303,58,4,0,885.0
559,281,57,4,0,309.0
562,324,56,4,0,885.0
564,292,56,4,0,564.0
564,452,56,4,0,1393.0
565,85,56,4,0,836.0
568,151,56,4,0,103.0
568,312,58,4,0,885.0
570,540,56,4,0,1421.0
572,280,56,4,0,544.0
571,334,57,4,0,885.0
573,277,56,4,0,544.0
574,465,57,4,0,1393.0
576,305,57,4,0,564.0
578,618,56,4,0,513.0
578,510,57,4,0,569.0
581,676,56,4,0,1461.0
583,150,55,4,0,501.0
585,430,57,4,0,515.0
587,675,57,4,0,1461.0
588,164,58,4,0,416.0
589,270,57,4,0,500.0
589,663,56,4,0,514.0
593,675,58,4,0,1461.0
597,59,56,4,0,987.0
597,657,56,4,0,135.0
599,239,56,4,0,145.0
601,655,59,4,0,135.0
600,669,55,4,0,135.0
601,149,56,4,0,126.0
601,230,58,4,0,145.0
601,416,56,4,0,76.0
605,406,57,4,0,76.0
605,662,57,4,0,135.0
607,563,56,4,0,502.0
608,590,56,4,0,464.0
610,172,57,4,0,1294.0
610,162,56,4,0,1275.0
610,572,56,4,0,502.0
612,666,56,4,0,135.0
615,504,57,4,0,1409.0
614,654,55,4,0,105.0
613,655,59,4,0,105.0
619,549,55,4,0,570.0
621,644,56,4,0,105.0
623,176,56,4,0,169.0
623,667,56,4,0,105.0
624,262,56,4,0,798.0
624,291,56,4,0,468.0
625,653,56,4,0,105.0
626,420,57,4,0,515.0
626,628,56,4,0,477.0
629,485,56,4,0,457.0
633,607,56,4,0,550.0
635,609,56,4,0,550.0
637,532,55,4,0,531.0
636,604,55,4,0,550.0
639,423,58,4,0,515.0
638,607,56,4,0,550.0
640,625,57,4,0,477.0
639,688,57,4,0,530.0
642,598,57,4,0,550.0
646,568,56,4,0,111.0
648,59,57,4,0,1235.0
648,475,57,4,0,154.0
651,603,58,4,0,550.0
649,636,55,4,0,550.0
650,197,56,4,0,785.0
651,478,55,4,0,154.0
654,591,56,4,0,550.0
656,533,56,4,0,531.0
660,207,55,4,0,977.0
661,531,56,4,0,531.0
659,598,57,4,0,550.0
662,161,56,4,0,718.0
663,286,56,4,-1,-1.0
666,165,56,4,0,718.0
669,621,55,4,0,1451.0
673,167,57,4,0,1287.0
677,150,56,4,0,1276.0
678,270,56,4,0,991.0
678,96,58,4,0,1107.0
683,659,56,4,0,428.0
683,20,56,4,-1,-1.0
684,351,57,4,0,745.0
688,253,55,4,0,694.0
687,490,56,4,0,1403.0
692,277,56,4,0,991.0
691,361,56,4,0,532.0
692,143,57,4,0,113.0
693,298,56,4,0,170.0
695,355,56,4,0,745.0
695,614,56,4,0,516.0
696,702,55,4,0,1471.0
696,672,56,4,0,428.0
697,241,56,4,0,558.0
698,593,55,4,0,70.0
697,629,56,4,0,516.0
699,429,55,4,0,545.0
698,551,56,4,0,695.0
701,313,55,4,0,271.0
704,420,58,4,0,446.0
704,142,57,4,0,113.0
704,780,56,4,0,1067.0
705,35,58,4,0,1174.0
706,130,57,4,0,1262.0
706,136,56,4,0,1262.0
707,600,56,4,0,516.0
706,605,56,4,0,516.0
709,739,56,4,0,1059.0
711,337,56,4,-1,-1.0
711,417,55,4,0,446.0
711,670,56,4,0,472.0
713,601,56,4,0,107.0
715,573,56,4,0,107.0
718,598,56,4,0,107.0
719,569,56,4,0,877.0
720,613,55,4,0,107.0
721,72,57,4,0,810.0
722,631,56,4,0,369.0
726,563,55,4,0,839.0
728,558,56,4,0,839.0
730,66,56,4,0,810.0
732,741,55,4,-1,-1.0
732,785,56,4,0,269.0
735,62,57,4,0,810.0
736,547,57,4,0,839.0
736,584,57,4,0,107.0
742,607,55,4,0,363.0
747,533,57,4,0,286.0
749,498,56,4,0,1111.0
750,547,57,4,0,286.0
751,553,56,4,0,286.0
753,66,57,4,0,810.0
753,394,56,4,0,98.0
753,669,57,4,0,91.0
755,537,57,4,0,286.0
758,749,56,4,0,1066.0
760,546,55,4,0,71.0
760,652,56,4,0,727.0
773,699,57,4,0,1466.0
775,474,55,4,0,-1.0
777,782,55,4,0,1066.0
789,410,55,4,0,1363.0
796,503,55,4,0,811.0
796,879,57,4,0,828.0
803,79,57,4,0,1114.0
808,412,56,4,0,469.0
813,787,56,4,0,829.0
817,785,55,4,0,829.0
817,404,57,4,0,469.0
821,8,60,4,0,484.0
823,419,56,4,0,469.0
843,482,56,4,-1,-1.0
849,397,56,4,0,469.0
852,851,55,4,-1,-1.0
855,428,55,4,-1,-1.0
865,772,56,4,0,916.0
868,438,56,4,0,878.0
870,766,56,4,0,80.0
887,916,56,4,0,1516.0
904,465,56,4,0,437.0
911,850,57,4,0,968.0
923,850,56,4,0,968.0
926,777,56,4,0,1080.0
950,942,55,4,0,422.0
952,490,56,4,0,115.0
953,851,58,4,0,1499.0
956,495,55,4,0,115.0
960,766,56,4,-1,-1.0
960,609,56,4,0,88.0
970,678,57,4,0,1464.0
971,380,55,4,-1,-1.0
985,641,57,4,-1,-1.0
989,861,56,4,0,1113.0
998,556,58,4,0,1069.0
1001,795,56,4,0,1110.0
1001,17,55,4,0,-1.0
1016,737,57,4,0,523.0
6,698,57,4,0,542.0
8,681,62,4,0,542.0
27,517,58,4,0,-1.0
46,662,58,4,0,139.0
58,988,57,4,0,306.0
59,294,57,4,0,1332.0
69,295,57,4,0,1332.0
79,268,56,4,0,851.0
85,213,57,4,0,1301.0
85,323,58,4,0,832.0
94,224,57,4,0,1301.0
